id,Home team,Home team score, Host team,Host team score,Home team win odd,Draw odd,Host team win odd,Event result type,leaguelink,season
0x1C7BC739119D467280252F1D455866DF00000000000000000000000000000000,Brighton,1,Newcastle,0,2.850,3.120,2.800,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1D14D678B0E34D8AA74C34D8D593D7BF00000000000000000000000000000000,Watford,2,Arsenal,1,4.890,4.180,1.710,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1D2D5948479E495E883108320A18C65400000000000000000000000000000000,Bournemouth,2,West Brom,1,1.790,3.770,4.900,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1DDD2CD21CF74483A0AE3A35CCC0C5F300000000000000000000000000000000,Chelsea,2,Brighton,0,1.180,7.740,19.940,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1E459B4F13D845B9B41048204C0B8C3200000000000000000000000000000000,Manchester City,5,Leicester,1,1.240,6.570,14.340,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1E66EE772DA84CBFB6FA68836B47C25E00000000000000000000000000000000,Brighton,0,Crystal Palace,0,2.660,3.090,3.020,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1ECCEF5B35EC4CF8B8C13184AB094F7000000000000000000000000000000000,Southampton,1,Leicester,4,1.960,3.490,4.290,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1F5BDEA684124BF980EED6BA2698B8F100000000000000000000000000000000,Tottenham,2,Watford,0,1.170,8.560,17.190,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1F68BFF7A53641BE98740DA3BB0777C200000000000000000000000000000000,Brighton,0,Leicester,2,2.760,3.270,2.770,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x1FD4EE8129B5427EBB3C9B7496B6367900000000000000000000000000000000,Burnley,1,Newcastle,0,3.170,3.110,2.550,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x215BF55CDB15458C953E1DCC4B77179D00000000000000000000000000000000,Huddersfield,0,Burnley,0,2.410,3.000,3.540,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x243E351035FA49989138B8E46BA454A600000000000000000000000000000000,West Brom,0,Everton,0,2.280,3.130,3.670,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2485CA857E83451BB7E7402B7438984200000000000000000000000000000000,Burnley,1,Liverpool,2,6.090,3.830,1.660,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x24A95C0BA8E44A22A9410443417EA63E00000000000000000000000000000000,Liverpool,2,Leicester,1,1.280,6.760,10.270,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x24C3294595C14634AB39A8F4B76BE1F000000000000000000000000000000000,Crystal Palace,2,Bournemouth,2,1.920,3.630,4.250,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x258FD9A0F9BA43F9B8026C1353C21FD200000000000000000000000000000000,West Brom,2,Newcastle,2,2.400,3.100,3.420,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x26DC1E85CF5B4211A2838BB94308315800000000000000000000000000000000,Everton,0,Liverpool,0,3.690,3.460,2.140,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x277A8A631BC84F41B50DB5D80649CA6C00000000000000000000000000000000,Watford,1,West Brom,0,2.360,3.210,3.430,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2900055E26714399AADBB2C7F507097C00000000000000000000000000000000,Arsenal,3,Stoke,0,1.300,5.980,10.780,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2B1E0B9E25484E1CA8BF60E77EA3612B00000000000000000000000000000000,Tottenham,1,Bournemouth,0,1.240,6.980,12.710,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2B74A4D447354E8BAF2AA1002DF752D700000000000000000000000000000000,Liverpool,1,Crystal Palace,0,1.380,5.100,8.990,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2B79CDEDD76A482EA358AC77ECF2C46700000000000000000000000000000000,Watford,1,Burnley,2,2.350,3.200,3.450,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2CE4F6E78BAE4297B53473206FC0029C00000000000000000000000000000000,Arsenal,2,West Brom,0,1.320,5.890,10.100,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2DA1B5E8E45141199E986480309057FC00000000000000000000000000000000,Watford,1,Everton,0,2.420,3.240,3.280,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2DC31DED4C9C4E98AE446821EFE3E30E00000000000000000000000000000000,Bournemouth,1,Swansea,0,2.000,3.610,3.950,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2E1DFBD73F8042199E662991FC1ABCF500000000000000000000000000000000,Swansea,0,Southampton,1,3.330,3.200,2.410,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2EC52F0883AF4005AE869B815B53A77200000000000000000000000000000000,Brighton,1,Southampton,1,3.390,3.230,2.360,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x2ECAF55C7F5E4E2B93288CBEEBFCBC8700000000000000000000000000000000,Newcastle,3,Chelsea,0,4.650,3.840,1.790,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x300A0DC26736414F840C705BBCA4136000000000000000000000000000000000,Burnley,2,Swansea,0,2.330,3.030,3.680,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x305FD0DB0F4B423B86DCE7CBE717B5F000000000000000000000000000000000,Burnley,0,Tottenham,3,6.640,4.240,1.550,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3100668AD2404458B5BCCD08E278109300000000000000000000000000000000,Brighton,1,Tottenham,1,6.380,4.270,1.560,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x311B8B950398480D802144B8F70D7F6B00000000000000000000000000000000,West Ham,1,Manchester City,4,9.630,5.740,1.330,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3272058517BB495AADE0F6911C59581700000000000000000000000000000000,Everton,1,Newcastle,0,2.180,3.330,3.740,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x32987F7EE18F4ABEA3E66CCB169356F100000000000000000000000000000000,Bournemouth,2,Arsenal,1,3.780,3.660,2.040,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x332CD549DECC496494EE1EC9BE5C303E00000000000000000000000000000000,Manchester Utd,1,Manchester City,2,3.400,3.540,2.210,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x339C037B3E0C438C9536F129A9F4508E00000000000000000000000000000000,Everton,0,Manchester Utd,2,5.650,3.770,1.710,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3457703C50074412B27478AFA9251D0600000000000000000000000000000000,Arsenal,1,Newcastle,0,1.250,6.620,12.500,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3588315E56734EFA90FD3619F008142500000000000000000000000000000000,Everton,4,West Ham,0,2.490,3.260,3.110,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x364C2127BF5044AB998C74C5454D484A00000000000000000000000000000000,Leicester,2,Brighton,0,1.750,3.720,5.380,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3681BAFEE42C4DD7A6CEB701E99E900D00000000000000000000000000000000,Southampton,2,Chelsea,3,4.720,3.790,1.810,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x36C11E4FAD484105892BCD6174AB70BB00000000000000000000000000000000,Newcastle,3,Southampton,0,2.680,3.160,2.950,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x376FA6D74C0644A388956FB060BAF6EA00000000000000000000000000000000,Everton,1,Stoke,0,1.790,3.540,5.390,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x37C80C82FA8148ECBCA4327BEF6BC0C900000000000000000000000000000000,Newcastle,0,Bournemouth,1,1.850,3.610,4.790,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x37EBE428D77F4E5B84674575CB6B635600000000000000000000000000000000,Chelsea,1,Liverpool,0,2.190,3.680,3.350,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3855983C49224C05880239EF1770BBED00000000000000000000000000000000,Newcastle,2,Arsenal,1,2.900,3.510,2.510,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3898FFAD18AD407095014D6CD564D80700000000000000000000000000000000,Leicester,1,Chelsea,2,4.800,3.860,1.790,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3959367F509044658558AF951208E84D00000000000000000000000000000000,Crystal Palace,2,Arsenal,3,4.590,4.260,1.740,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x39D5ED8EC1C944D89AE906964B84AA7E00000000000000000000000000000000,Chelsea,2,Crystal Palace,1,1.300,5.650,11.940,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3B5F7A66C2C946B2826C417C1682BAC000000000000000000000000000000000,Leicester,1,Bournemouth,1,1.900,3.650,4.380,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3C0BDED8C0EE48EA805FF99666A5008600000000000000000000000000000000,West Brom,1,Arsenal,1,5.610,4.200,1.630,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3D32F13C3E034FC5AC87C436D737A16200000000000000000000000000000000,Bournemouth,4,Huddersfield,0,1.790,3.620,5.120,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3E05DE71243C41B38E042332D606132B00000000000000000000000000000000,West Brom,1,Tottenham,0,7.380,4.480,1.480,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3E9CBB56E4AB4E62B7C1B608CBEEC7F500000000000000000000000000000000,Tottenham,1,Chelsea,2,2.150,3.400,3.740,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3ED45843A3234EF2BAE1468BA9117FCD00000000000000000000000000000000,West Ham,0,Manchester Utd,0,4.540,3.850,1.810,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3EE1F4027D1A4AAD940C08FB4B9CF3DA00000000000000000000000000000000,Everton,1,Manchester City,3,9.830,5.360,1.350,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x3F10A11B40A148D695E05BBEB3B6F83000000000000000000000000000000000,Chelsea,0,Bournemouth,3,1.360,5.170,9.590,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x403AFB7BCEC746D2A4C84CE4364141B500000000000000000000000000000000,Brighton,4,Swansea,1,2.030,3.240,4.390,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x418BC36988684EDE9BE9CE299D29E4D200000000000000000000000000000000,Watford,1,Huddersfield,4,1.740,3.750,5.300,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x422FABD0CA4444ED8CBBF7A4C83D99C500000000000000000000000000000000,Swansea,1,Stoke,2,2.050,3.560,3.780,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x4499A62FB6D44B54BCF6CF30E006579400000000000000000000000000000000,Newcastle,1,Manchester Utd,0,6.200,4.110,1.600,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x44D285D0063A4D759D62CFDAAFE938F700000000000000000000000000000000,West Brom,1,Manchester Utd,2,6.050,3.780,1.660,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x45A77989AC404780A5C988E4CF8EE81500000000000000000000000000000000,Manchester City,2,Manchester Utd,3,1.850,3.720,4.660,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x46E0DA0F7D3E4576B6F4A645F9A12A3A00000000000000000000000000000000,Stoke,1,Burnley,1,2.230,3.400,3.460,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x46F82942DEBB43DEA64DD8991FA577DB00000000000000000000000000000000,Bournemouth,0,Liverpool,4,7.070,5.090,1.450,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x470DC0E4F7CA4B7BACD98C95A899206B00000000000000000000000000000000,Newcastle,0,Brighton,0,2.120,3.230,4.010,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x4756CD2BC4CF49218E91C2249FB6297500000000000000000000000000000000,Manchester City,1,Chelsea,0,1.510,4.730,6.390,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x47AA5A2FFAD44563AD4D9531FB5B35D900000000000000000000000000000000,Watford,0,Stoke,1,2.020,3.580,3.910,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x47B0E1CD09C34A8497549B02E964769800000000000000000000000000000000,Crystal Palace,2,Manchester Utd,3,7.860,4.630,1.460,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x4910C8A323A34D9084704C6192599FA900000000000000000000000000000000,Tottenham,1,Arsenal,0,1.940,3.830,3.960,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x4B27F7CF97884A68B755E76BA9935D8200000000000000000000000000000000,Newcastle,1,Liverpool,1,4.940,4.070,1.730,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x4C369D62AB924EC9847828F790ED8F0B00000000000000000000000000000000,Stoke,1,Tottenham,2,11.070,6.020,1.300,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x4F859F8545684E2386FE2F4DE32EC11E00000000000000000000000000000000,Crystal Palace,0,Swansea,2,2.060,3.410,4.020,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x50193BA2F3884CEB8A5C2BE73E3F540B00000000000000000000000000000000,Manchester Utd,2,Liverpool,1,3.140,3.230,2.510,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5128C14B4BD84FF5966D9D5E03769D9400000000000000000000000000000000,Arsenal,3,Bournemouth,0,1.310,6.240,9.720,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x51E9098C3A9148D7A11951DCFF46414000000000000000000000000000000000,Newcastle,1,Swansea,1,1.760,3.670,5.470,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5236BAC5EF4E417A91CFE8FFD5425B9E00000000000000000000000000000000,Burnley,0,West Brom,1,2.630,3.080,3.040,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x52D707B0BA9948DC83400944F0C88DE400000000000000000000000000000000,Stoke,3,West Brom,1,2.360,3.170,3.450,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x539E85311B5E413DBD33CA0C7CF86DAF00000000000000000000000000000000,Stoke,0,Manchester City,2,13.930,6.740,1.240,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5462D0FF7BEC469D99E03FEBC48C3BD400000000000000000000000000000000,Manchester City,2,West Ham,1,1.110,11.650,24.920,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x55C79739BE304262BE127B4235C4834500000000000000000000000000000000,West Brom,2,Southampton,3,2.850,3.110,2.790,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x56DABB637BA14B2784FFB18CF8A502A200000000000000000000000000000000,Leicester,2,Watford,0,1.770,3.880,4.850,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5711E037644048BA8CFC166E5B59898B00000000000000000000000000000000,Brighton,0,Burnley,0,2.500,2.930,3.480,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5789B34C26364C6FA7464C33494094A000000000000000000000000000000000,West Ham,1,Liverpool,4,6.250,4.550,1.540,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x58255C78D95843688E2592E31FB100A300000000000000000000000000000000,Manchester City,4,Tottenham,1,1.620,4.450,5.440,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5897D11EDAC341F0853925FE7124D96000000000000000000000000000000000,Everton,0,Chelsea,0,6.640,4.080,1.580,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x58DE031754B047A7B5C6F38614850B6800000000000000000000000000000000,Arsenal,2,Chelsea,2,3.240,3.400,2.340,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5907CE338008438F8C92EC3C6474CD2900000000000000000000000000000000,Huddersfield,0,Crystal Palace,2,2.760,3.160,2.860,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5985C0DB20EA47D08A3F69F71F75856400000000000000000000000000000000,West Ham,1,Bournemouth,1,2.320,3.350,3.350,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5A0247485831407CB65867CDA3149E6000000000000000000000000000000000,Liverpool,4,Arsenal,0,2.190,3.670,3.360,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5B0DE359BBF74F02964E6D2497DA5FEB00000000000000000000000000000000,Manchester City,0,Huddersfield,0,1.090,13.320,29.610,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5B141776B56E4D219B49BC234FB3FA3C00000000000000000000000000000000,Liverpool,3,Huddersfield,0,1.250,6.520,13.700,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5C7B8409C6EB4349B8F89638A82E801F00000000000000000000000000000000,Crystal Palace,3,Brighton,2,1.850,3.500,4.890,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5D6B999EC6A84CFFAA77969DDED8B01C00000000000000000000000000000000,Southampton,2,Bournemouth,1,1.700,4.110,5.080,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5D9B7A2041374B02BC19C315F088783F00000000000000000000000000000000,Newcastle,0,Everton,1,2.220,3.280,3.660,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5DF2D6CC19AF45489F4A037A3468D63700000000000000000000000000000000,Everton,2,Arsenal,5,4.510,3.870,1.820,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5DFB057E2F8048AD9563F19514505A4600000000000000000000000000000000,Chelsea,3,West Brom,0,1.340,5.200,11.210,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5E25A9CA3CA646B0AF15882041E1661C00000000000000000000000000000000,Arsenal,5,Huddersfield,0,1.190,7.770,17.230,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x5F9D11AA752D48A79C25A0513ABB84F800000000000000000000000000000000,Bournemouth,2,Crystal Palace,2,2.600,3.520,2.780,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x61A97D276DCC49838051F00CA545CD5600000000000000000000000000000000,Arsenal,0,Manchester City,3,4.710,4.290,1.720,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x62DB78AD2B794D6DB770A3CED3CEEA2D00000000000000000000000000000000,Bournemouth,0,Watford,2,2.030,3.600,3.880,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x63056279F95C4D5B94C8394302D98BF400000000000000000000000000000000,Stoke,1,Arsenal,0,4.320,3.790,1.880,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x6326F3AC347C41ECB73E5CC5823771D500000000000000000000000000000000,Southampton,0,Swansea,0,1.600,4.080,6.400,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x635E772469A04520AFA4566FAF1BB47D00000000000000000000000000000000,Liverpool,0,Manchester Utd,0,2.740,3.310,2.780,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x636C52782B7F434EB9641BC849C7B13100000000000000000000000000000000,Everton,0,Burnley,1,1.720,3.710,5.670,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x637004872C88496997DD53668F14E37500000000000000000000000000000000,Manchester City,3,Arsenal,1,1.410,5.490,7.460,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x637662565A414A459E86AA3ACBB106CE00000000000000000000000000000000,Huddersfield,1,West Ham,4,2.880,3.100,2.800,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x63B0792BF45648D8A135DFC38B4CE2B300000000000000000000000000000000,West Ham,3,Southampton,0,2.860,3.200,2.720,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x64667190511D4D33B4BE3F634C704B0800000000000000000000000000000000,Swansea,0,Chelsea,1,7.620,4.760,1.450,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x64D5781A9EAD4150807494E58616A0F900000000000000000000000000000000,Crystal Palace,0,Huddersfield,3,1.810,3.580,5.050,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x653E496AB6514C7CA990508AC7CA733200000000000000000000000000000000,Huddersfield,2,Brighton,0,2.710,2.950,3.120,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x65940453A07445AAB127D18C72C6593500000000000000000000000000000000,Arsenal,2,Tottenham,0,2.530,3.490,2.870,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x65B7673FAAAD461BA6EE3E07410ABE3400000000000000000000000000000000,Liverpool,1,Everton,1,1.360,5.200,9.510,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x67E0018C2B304C18A6DD39FB0B75817900000000000000000000000000000000,West Ham,1,Leicester,1,2.830,3.270,2.710,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x683F081FEF2144DA8C68BE497599508F00000000000000000000000000000000,Everton,1,Southampton,1,2.790,3.310,2.700,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x68411756609D42A0B23B8F970D00748700000000000000000000000000000000,Southampton,0,Manchester Utd,1,4.660,3.950,1.810,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x685C952965D24186B64E467D2FD1413F00000000000000000000000000000000,West Ham,0,Brighton,3,1.800,3.550,5.300,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x68E2E928A7F145B89B5D7E8CB43B047700000000000000000000000000000000,Tottenham,4,Liverpool,1,2.210,3.570,3.370,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x68E949DD741E473CABA700D18B62767100000000000000000000000000000000,West Brom,1,Bournemouth,0,2.600,3.230,2.980,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x6964179B4B184A74B29EC039FC504C5800000000000000000000000000000000,Swansea,1,Watford,2,2.290,3.560,3.340,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x69E352F070C846E5A3E6B12B76AE796800000000000000000000000000000000,Chelsea,4,Watford,2,1.370,5.250,9.160,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x6B64A6E2E27B44B88D5FE0631B23F18C00000000000000000000000000000000,West Ham,1,Swansea,0,1.850,3.570,4.770,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x6B6D75887D1342E3A8A5B0CD3A8A6E8E00000000000000000000000000000000,Watford,2,West Ham,0,2.280,3.260,3.530,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x6CF94B3E35EC4585BCFB53CDB7F9F49500000000000000000000000000000000,Bournemouth,3,West Ham,3,2.550,3.220,3.050,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x6D9248793B5B4554BEFC3EC2C3C8C3A800000000000000000000000000000000,Huddersfield,1,Newcastle,0,2.810,3.190,2.790,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x6F2177576EB34E9BBD64F01401424E6100000000000000000000000000000000,Brighton,1,Everton,1,3.190,3.140,2.510,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x70FD3B60BF2B4E53A16C333DDFDF0DB800000000000000000000000000000000,Manchester City,5,Liverpool,0,1.890,3.940,4.120,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x7113323729A247399B6E56C0DEF72DDE00000000000000000000000000000000,West Ham,2,Huddersfield,0,2.060,3.450,4.030,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x71ECE2A857A84BE8B1787A7DAF9F2ED700000000000000000000000000000000,Bournemouth,2,Everton,1,2.380,3.190,3.360,0,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x7239AF7EFFBA4EBABEE3DD8C1D150EAB00000000000000000000000000000000,Leicester,0,Manchester City,2,7.970,5.640,1.370,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x72AF0BE01979400E8FECCF8E6F59D8E700000000000000000000000000000000,Brighton,1,Huddersfield,1,1.730,3.660,5.650,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x736FD0C6A6664280A608636C20B0F66A00000000000000000000000000000000,West Ham,0,Burnley,3,2.230,3.180,3.750,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x74F33E8CBA4B43B694626D80597C020900000000000000000000000000000000,Stoke,2,Leicester,2,2.630,3.250,2.930,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x75EA36243B3C4D8A8507E0EB758C4A8600000000000000000000000000000000,Brighton,2,Bournemouth,2,2.430,3.050,3.400,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x7634514E80584D4796510F1F2DDBB9FF00000000000000000000000000000000,Everton,0,Tottenham,3,4.010,3.540,2.020,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x76481F75A0DC4B0D8AFBDB7AB40423B700000000000000000000000000000000,Southampton,1,Tottenham,1,4.580,3.760,1.820,1,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
0x76A9F98FDA4449379026C0CAA55686EC00000000000000000000000000000000,Burnley,1,Chelsea,2,4.480,3.570,1.890,2,https://www.oddsportal.com/soccer/england/premier-league-2017-2018/results/,2017/2018
